,DataSet,TotalFeat,Range,Round 1,Round 2,Round 3,Average
5925,CS,6805,5925,0.9051254089422028,0.9029443838604144,0.9067611777535441,0.9049436568520538
387,CS,6805,387,0.9013086150490731,0.9100327153762268,0.9034896401308615,0.9049436568520538
4990,CS,6805,4990,0.9040348964013086,0.9034896401308615,0.9073064340239911,0.9049436568520538
398,CS,6805,398,0.9023991275899673,0.9073064340239911,0.9051254089422028,0.9049436568520538
2367,CS,6805,2367,0.9040348964013086,0.9040348964013086,0.9067611777535441,0.9049436568520538
1477,CS,6805,1477,0.9007633587786259,0.906215921483097,0.9078516902944384,0.9049436568520538
6550,CS,6805,6550,0.9100327153762268,0.9034896401308615,0.9013086150490731,0.9049436568520538
1086,CS,6805,1086,0.9067611777535441,0.9067611777535441,0.9013086150490731,0.9049436568520538
5214,CS,6805,5214,0.9013086150490731,0.906215921483097,0.9073064340239911,0.9049436568520538
4240,CS,6805,4240,0.9083969465648855,0.8974918211559432,0.9089422028353326,0.9049436568520538
2394,CS,6805,2394,0.9089422028353326,0.9111232279171211,0.8947655398037078,0.9049436568520539
3142,CS,6805,3142,0.9045801526717557,0.9007633587786259,0.9094874591057798,0.9049436568520539
1948,CS,6805,1948,0.9018538713195202,0.906215921483097,0.9073064340239911,0.9051254089422027
4044,CS,6805,4044,0.8991275899672846,0.9078516902944384,0.9083969465648855,0.9051254089422027
5820,CS,6805,5820,0.9023991275899673,0.9056706652126499,0.9073064340239911,0.9051254089422027
5272,CS,6805,5272,0.9078516902944384,0.9073064340239911,0.9002181025081788,0.9051254089422027
591,CS,6805,591,0.9051254089422028,0.9029443838604144,0.9073064340239911,0.9051254089422027
2158,CS,6805,2158,0.9133042529989095,0.9040348964013086,0.8980370774263904,0.9051254089422027
1855,CS,6805,1855,0.9067611777535441,0.8980370774263904,0.910577971646674,0.9051254089422027
5212,CS,6805,5212,0.8980370774263904,0.9045801526717557,0.9127589967284624,0.9051254089422027
715,CS,6805,715,0.9056706652126499,0.906215921483097,0.9034896401308615,0.9051254089422028
4624,CS,6805,4624,0.9083969465648855,0.9023991275899673,0.9045801526717557,0.9051254089422028
3260,CS,6805,3260,0.9122137404580153,0.9023991275899673,0.9007633587786259,0.9051254089422028
5485,CS,6805,5485,0.9078516902944384,0.9023991275899673,0.9051254089422028,0.9051254089422028
6729,CS,6805,6729,0.8996728462377317,0.9089422028353326,0.9067611777535441,0.9051254089422028
5120,CS,6805,5120,0.8974918211559432,0.9133042529989095,0.9045801526717557,0.9051254089422028
4757,CS,6805,4757,0.9056706652126499,0.9083969465648855,0.9013086150490731,0.9051254089422028
466,CS,6805,466,0.8996728462377317,0.9116684841875682,0.9040348964013086,0.9051254089422028
2021,CS,6805,2021,0.910577971646674,0.9040348964013086,0.9007633587786259,0.9051254089422028
4831,CS,6805,4831,0.9007633587786259,0.9056706652126499,0.9089422028353326,0.9051254089422028
6548,CS,6805,6548,0.9051254089422028,0.9045801526717557,0.9056706652126499,0.9051254089422028
5451,CS,6805,5451,0.9029443838604144,0.9089422028353326,0.9034896401308615,0.9051254089422028
4885,CS,6805,4885,0.9034896401308615,0.9078516902944384,0.9040348964013086,0.9051254089422028
5040,CS,6805,5040,0.9067611777535441,0.9040348964013086,0.9045801526717557,0.9051254089422028
1121,CS,6805,1121,0.9007633587786259,0.9056706652126499,0.9089422028353326,0.9051254089422028
2241,CS,6805,2241,0.9067611777535441,0.9056706652126499,0.9029443838604144,0.9051254089422028
1426,CS,6805,1426,0.9111232279171211,0.9023991275899673,0.9018538713195202,0.9051254089422028
1302,CS,6805,1302,0.9045801526717557,0.9045801526717557,0.9067611777535441,0.9053071610323519
3959,CS,6805,3959,0.9034896401308615,0.9089422028353326,0.9034896401308615,0.9053071610323519
5889,CS,6805,5889,0.906215921483097,0.9029443838604144,0.9067611777535441,0.9053071610323519
3999,CS,6805,3999,0.9083969465648855,0.8996728462377317,0.9078516902944384,0.9053071610323519
2421,CS,6805,2421,0.8996728462377317,0.9067611777535441,0.9094874591057798,0.9053071610323519
5497,CS,6805,5497,0.9056706652126499,0.9045801526717557,0.9056706652126499,0.9053071610323519
6731,CS,6805,6731,0.906215921483097,0.9056706652126499,0.9040348964013086,0.9053071610323519
6199,CS,6805,6199,0.9040348964013086,0.9078516902944384,0.9040348964013086,0.9053071610323519
1092,CS,6805,1092,0.9138495092693567,0.8991275899672846,0.9029443838604144,0.9053071610323519
5085,CS,6805,5085,0.9018538713195202,0.9051254089422028,0.9089422028353326,0.9053071610323519
1694,CS,6805,1694,0.9002181025081788,0.9133042529989095,0.9023991275899673,0.9053071610323519
3478,CS,6805,3478,0.9029443838604144,0.8996728462377317,0.9133042529989095,0.9053071610323519
5308,CS,6805,5308,0.9083969465648855,0.8980370774263904,0.9094874591057798,0.9053071610323519
2956,CS,6805,2956,0.9013086150490731,0.9056706652126499,0.9089422028353326,0.9053071610323519
2096,CS,6805,2096,0.9051254089422028,0.9083969465648855,0.9023991275899673,0.9053071610323519
2781,CS,6805,2781,0.9067611777535441,0.9083969465648855,0.9007633587786259,0.9053071610323519
2498,CS,6805,2498,0.9002181025081788,0.9089422028353326,0.9067611777535441,0.9053071610323519
4682,CS,6805,4682,0.9018538713195202,0.9051254089422028,0.9089422028353326,0.9053071610323519
2342,CS,6805,2342,0.9040348964013086,0.910577971646674,0.9013086150490731,0.905307161032352
1467,CS,6805,1467,0.9073064340239911,0.910577971646674,0.8985823336968375,0.9054889131225009
317,CS,6805,317,0.9029443838604144,0.8996728462377317,0.9138495092693567,0.9054889131225009
2994,CS,6805,2994,0.9083969465648855,0.9013086150490731,0.9067611777535441,0.9054889131225009
5963,CS,6805,5963,0.9078516902944384,0.9078516902944384,0.9007633587786259,0.9054889131225009
6162,CS,6805,6162,0.9045801526717557,0.9143947655398037,0.8974918211559432,0.9054889131225009
6135,CS,6805,6135,0.9040348964013086,0.9018538713195202,0.910577971646674,0.9054889131225009
1512,CS,6805,1512,0.9002181025081788,0.9127589967284624,0.9034896401308615,0.9054889131225009
3896,CS,6805,3896,0.906215921483097,0.9023991275899673,0.9078516902944384,0.9054889131225009
5852,CS,6805,5852,0.9034896401308615,0.906215921483097,0.9067611777535441,0.9054889131225009
4856,CS,6805,4856,0.9116684841875682,0.9018538713195202,0.9029443838604144,0.9054889131225009
2026,CS,6805,2026,0.9018538713195202,0.9116684841875682,0.9029443838604144,0.9054889131225009
1945,CS,6805,1945,0.9034896401308615,0.9029443838604144,0.9100327153762268,0.9054889131225009
4972,CS,6805,4972,0.9051254089422028,0.9023991275899673,0.9089422028353326,0.9054889131225009
754,CS,6805,754,0.9045801526717557,0.9073064340239911,0.9045801526717557,0.9054889131225009
4994,CS,6805,4994,0.9034896401308615,0.9083969465648855,0.9045801526717557,0.9054889131225009
5097,CS,6805,5097,0.9067611777535441,0.906215921483097,0.9034896401308615,0.9054889131225009
5126,CS,6805,5126,0.9040348964013086,0.9056706652126499,0.9067611777535441,0.9054889131225009
5157,CS,6805,5157,0.9083969465648855,0.9002181025081788,0.9078516902944384,0.9054889131225009
4087,CS,6805,4087,0.9034896401308615,0.9018538713195202,0.9111232279171211,0.9054889131225009
569,CS,6805,569,0.910577971646674,0.9029443838604144,0.9029443838604144,0.9054889131225009
5867,CS,6805,5867,0.9029443838604144,0.9127589967284624,0.9007633587786259,0.9054889131225009
133,CS,6805,133,0.9073064340239911,0.9023991275899673,0.9067611777535441,0.9054889131225009
6486,CS,6805,6486,0.9116684841875682,0.8985823336968375,0.906215921483097,0.9054889131225009
6539,CS,6805,6539,0.9056706652126499,0.9051254089422028,0.9056706652126499,0.9054889131225009
1333,CS,6805,1333,0.9045801526717557,0.9094874591057798,0.9023991275899673,0.9054889131225009
5827,CS,6805,5827,0.9067611777535441,0.9034896401308615,0.906215921483097,0.9054889131225009
3329,CS,6805,3329,0.9078516902944384,0.8985823336968375,0.9100327153762268,0.9054889131225009
3410,CS,6805,3410,0.9067611777535441,0.9078516902944384,0.9018538713195202,0.9054889131225009
413,CS,6805,413,0.9056706652126499,0.9056706652126499,0.9051254089422028,0.9054889131225009
1332,CS,6805,1332,0.9051254089422028,0.9034896401308615,0.9078516902944384,0.9054889131225009
3438,CS,6805,3438,0.9023991275899673,0.910577971646674,0.9034896401308615,0.9054889131225009
2913,CS,6805,2913,0.9023991275899673,0.9089422028353326,0.9051254089422028,0.9054889131225009
3490,CS,6805,3490,0.8985823336968375,0.9073064340239911,0.910577971646674,0.9054889131225009
5219,CS,6805,5219,0.9094874591057798,0.9089422028353326,0.8985823336968375,0.9056706652126499
2939,CS,6805,2939,0.906215921483097,0.9045801526717557,0.906215921483097,0.9056706652126499
1398,CS,6805,1398,0.906215921483097,0.9089422028353326,0.9018538713195202,0.9056706652126499
4902,CS,6805,4902,0.8985823336968375,0.9122137404580153,0.906215921483097,0.9056706652126499
3561,CS,6805,3561,0.9143947655398037,0.906215921483097,0.8964013086150491,0.9056706652126499
3305,CS,6805,3305,0.9127589967284624,0.8969465648854962,0.9073064340239911,0.9056706652126499
5544,CS,6805,5544,0.9023991275899673,0.9094874591057798,0.9051254089422028,0.9056706652126499
3992,CS,6805,3992,0.9034896401308615,0.9045801526717557,0.9089422028353326,0.9056706652126499
6136,CS,6805,6136,0.9007633587786259,0.9100327153762268,0.906215921483097,0.9056706652126499
4975,CS,6805,4975,0.9007633587786259,0.906215921483097,0.9100327153762268,0.9056706652126499
5000,CS,6805,5000,0.9051254089422028,0.9100327153762268,0.9018538713195202,0.9056706652126499
