,DataSet,TotalFeat,Range,Round 1,Round 2,Round 3,Average
766,Computers,767,766,0.854651163,0.861918605,0.836482558,0.851017442
456,Computers,767,456,0.849563953,0.851744186,0.845930233,0.849079457
155,Computers,767,155,0.846656977,0.864098837,0.845930233,0.852228682
341,Computers,767,341,0.845930233,0.85247093,0.85247093,0.850290698
136,Computers,767,136,0.838662791,0.85247093,0.862645349,0.85125969
731,Computers,767,731,0.840843023,0.841569767,0.856104651,0.846172481
502,Computers,767,502,0.86119186,0.851744186,0.865552326,0.859496124
340,Computers,767,340,0.841569767,0.841569767,0.85755814,0.846899225
62,Computers,767,62,0.851744186,0.844476744,0.850290698,0.848837209
293,Computers,767,293,0.853924419,0.859011628,0.840116279,0.851017442
588,Computers,767,588,0.848110465,0.847383721,0.847383721,0.847625969
113,Computers,767,113,0.853924419,0.854651163,0.848837209,0.85247093
2,Computers,767,2,0.855377907,0.840116279,0.846656977,0.847383721
414,Computers,767,414,0.845930233,0.832848837,0.861918605,0.846899225
235,Computers,767,235,0.853924419,0.845203488,0.833575581,0.844234496
430,Computers,767,430,0.843023256,0.849563953,0.851017442,0.847868217
89,Computers,767,89,0.854651163,0.856104651,0.850290698,0.853682171
652,Computers,767,652,0.851017442,0.843023256,0.853924419,0.849321705
663,Computers,767,663,0.856104651,0.848837209,0.84375,0.849563953
603,Computers,767,603,0.845203488,0.839389535,0.846656977,0.84375
400,Computers,767,400,0.864825581,0.851017442,0.869186047,0.861676357
324,Computers,767,324,0.854651163,0.843023256,0.849563953,0.849079457
408,Computers,767,408,0.851017442,0.847383721,0.859011628,0.85247093
402,Computers,767,402,0.845203488,0.838662791,0.848110465,0.843992248
686,Computers,767,686,0.865552326,0.843023256,0.848110465,0.852228682
219,Computers,767,219,0.847383721,0.847383721,0.840843023,0.845203488
91,Computers,767,91,0.869912791,0.848110465,0.844476744,0.854166667
612,Computers,767,612,0.830668605,0.868459302,0.842296512,0.847141473
375,Computers,767,375,0.856831395,0.853197674,0.859011628,0.856346899
78,Computers,767,78,0.851744186,0.843023256,0.84375,0.846172481
182,Computers,767,182,0.840843023,0.840116279,0.847383721,0.842781008
226,Computers,767,226,0.862645349,0.84375,0.855377907,0.853924419
505,Computers,767,505,0.841569767,0.848110465,0.851744186,0.847141473
291,Computers,767,291,0.840843023,0.851744186,0.859011628,0.850532946
175,Computers,767,175,0.856104651,0.837209302,0.854651163,0.849321705
277,Computers,767,277,0.837209302,0.856104651,0.838662791,0.843992248
218,Computers,767,218,0.860465116,0.85755814,0.84375,0.853924419
100,Computers,767,100,0.832848837,0.844476744,0.869912791,0.849079457
333,Computers,767,333,0.851744186,0.840843023,0.853197674,0.848594961
524,Computers,767,524,0.84375,0.845203488,0.851017442,0.846656977
653,Computers,767,653,0.848110465,0.849563953,0.849563953,0.849079457
70,Computers,767,70,0.848837209,0.86119186,0.845930233,0.851986434
413,Computers,767,413,0.844476744,0.846656977,0.837936047,0.843023256
332,Computers,767,332,0.841569767,0.861918605,0.868459302,0.857315891
261,Computers,767,261,0.841569767,0.855377907,0.844476744,0.847141473
562,Computers,767,562,0.849563953,0.839389535,0.841569767,0.843507752
401,Computers,767,401,0.847383721,0.837209302,0.83502907,0.839874031
331,Computers,767,331,0.84375,0.834302326,0.851744186,0.843265504
154,Computers,767,154,0.845930233,0.848110465,0.849563953,0.847868217
439,Computers,767,439,0.846656977,0.844476744,0.864098837,0.851744186
507,Computers,767,507,0.854651163,0.837936047,0.851017442,0.847868217
398,Computers,767,398,0.859738372,0.843023256,0.841569767,0.848110465
330,Computers,767,330,0.847383721,0.851017442,0.847383721,0.848594961
377,Computers,767,377,0.844476744,0.848837209,0.838662791,0.843992248
747,Computers,767,747,0.847383721,0.847383721,0.845203488,0.846656977
649,Computers,767,649,0.85755814,0.856831395,0.85247093,0.855620155
37,Computers,767,37,0.85247093,0.856104651,0.844476744,0.851017442
637,Computers,767,637,0.85755814,0.845930233,0.851017442,0.851501938
11,Computers,767,11,0.846656977,0.851017442,0.84375,0.847141473
177,Computers,767,177,0.839389535,0.840116279,0.84375,0.841085271
363,Computers,767,363,0.867732558,0.844476744,0.856104651,0.856104651
115,Computers,767,115,0.840843023,0.848110465,0.858284884,0.849079457
266,Computers,767,266,0.853197674,0.844476744,0.836482558,0.844718992
648,Computers,767,648,0.842296512,0.853924419,0.845203488,0.847141473
458,Computers,767,458,0.834302326,0.848110465,0.831395349,0.837936047
573,Computers,767,573,0.850290698,0.859011628,0.837209302,0.848837209
442,Computers,767,442,0.843023256,0.85755814,0.840843023,0.847141473
560,Computers,767,560,0.849563953,0.847383721,0.850290698,0.849079457
249,Computers,767,249,0.869912791,0.843023256,0.836482558,0.849806202
607,Computers,767,607,0.849563953,0.863372093,0.848837209,0.853924419
354,Computers,767,354,0.851744186,0.847383721,0.851017442,0.85004845
457,Computers,767,457,0.851744186,0.863372093,0.841569767,0.852228682
628,Computers,767,628,0.86119186,0.850290698,0.855377907,0.855620155
260,Computers,767,260,0.849563953,0.836482558,0.846656977,0.844234496
753,Computers,767,753,0.848110465,0.851017442,0.845930233,0.848352713
584,Computers,767,584,0.845203488,0.856104651,0.843023256,0.848110465
374,Computers,767,374,0.85247093,0.831395349,0.867005814,0.850290698
80,Computers,767,80,0.856831395,0.851744186,0.851017442,0.853197674
9,Computers,767,9,0.853924419,0.848110465,0.840116279,0.847383721
668,Computers,767,668,0.836482558,0.845203488,0.85755814,0.846414729
576,Computers,767,576,0.850290698,0.846656977,0.851744186,0.849563953
27,Computers,767,27,0.85247093,0.855377907,0.845203488,0.851017442
618,Computers,767,618,0.851744186,0.848110465,0.83502907,0.84496124
567,Computers,767,567,0.855377907,0.854651163,0.843023256,0.851017442
705,Computers,767,705,0.837936047,0.848837209,0.853197674,0.846656977
585,Computers,767,585,0.848110465,0.853924419,0.829215116,0.84375
242,Computers,767,242,0.846656977,0.846656977,0.848837209,0.847383721
546,Computers,767,546,0.842296512,0.856104651,0.840843023,0.846414729
528,Computers,767,528,0.845930233,0.838662791,0.849563953,0.844718992
487,Computers,767,487,0.868459302,0.845203488,0.848110465,0.853924419
63,Computers,767,63,0.849563953,0.86119186,0.844476744,0.851744186
532,Computers,767,532,0.840116279,0.839389535,0.856104651,0.845203488
381,Computers,767,381,0.845930233,0.845930233,0.859011628,0.850290698
635,Computers,767,635,0.833575581,0.829215116,0.853924419,0.838905039
192,Computers,767,192,0.851744186,0.860465116,0.845203488,0.85247093
38,Computers,767,38,0.851744186,0.860465116,0.836482558,0.849563953
667,Computers,767,667,0.859738372,0.845203488,0.856831395,0.853924419
169,Computers,767,169,0.851017442,0.849563953,0.850290698,0.850290698
351,Computers,767,351,0.841569767,0.850290698,0.848110465,0.846656977
132,Computers,767,132,0.848837209,0.840843023,0.860465116,0.85004845
623,Computers,767,623,0.838662791,0.854651163,0.842296512,0.845203488
33,Computers,767,33,0.845930233,0.851744186,0.84375,0.847141473
741,Computers,767,741,0.834302326,0.851017442,0.859011628,0.848110465
454,Computers,767,454,0.834302326,0.842296512,0.845930233,0.840843023
238,Computers,767,238,0.850290698,0.839389535,0.853924419,0.847868217
580,Computers,767,580,0.853197674,0.845203488,0.854651163,0.851017442
477,Computers,767,477,0.862645349,0.847383721,0.856104651,0.855377907
468,Computers,767,468,0.848837209,0.848837209,0.840843023,0.846172481
317,Computers,767,317,0.85247093,0.825581395,0.858284884,0.845445736
587,Computers,767,587,0.849563953,0.838662791,0.848837209,0.845687984
269,Computers,767,269,0.856831395,0.847383721,0.837936047,0.847383721
326,Computers,767,326,0.844476744,0.855377907,0.851017442,0.850290698
256,Computers,767,256,0.840843023,0.85755814,0.86119186,0.853197674
3,Computers,767,3,0.844476744,0.846656977,0.85247093,0.847868217
534,Computers,767,534,0.849563953,0.841569767,0.832122093,0.841085271
548,Computers,767,548,0.845930233,0.847383721,0.848110465,0.847141473
86,Computers,767,86,0.84375,0.843023256,0.848837209,0.845203488
675,Computers,767,675,0.849563953,0.844476744,0.842296512,0.845445736
30,Computers,767,30,0.847383721,0.858284884,0.838662791,0.848110465
765,Computers,767,765,0.840843023,0.848837209,0.851017442,0.846899225
21,Computers,767,21,0.848110465,0.85755814,0.840116279,0.848594961
492,Computers,767,492,0.856104651,0.849563953,0.851017442,0.852228682
513,Computers,767,513,0.851017442,0.851017442,0.844476744,0.848837209
634,Computers,767,634,0.844476744,0.833575581,0.853197674,0.84375
719,Computers,767,719,0.850290698,0.845930233,0.85755814,0.85125969
245,Computers,767,245,0.848110465,0.859011628,0.862645349,0.856589147
642,Computers,767,642,0.841569767,0.846656977,0.85247093,0.846899225
327,Computers,767,327,0.841569767,0.850290698,0.832122093,0.841327519
616,Computers,767,616,0.847383721,0.845930233,0.848110465,0.847141473
645,Computers,767,645,0.856104651,0.848110465,0.836482558,0.846899225
463,Computers,767,463,0.836482558,0.853924419,0.859011628,0.849806202
448,Computers,767,448,0.843023256,0.854651163,0.851017442,0.849563953
750,Computers,767,750,0.863372093,0.845930233,0.853924419,0.854408915
24,Computers,767,24,0.853924419,0.845203488,0.856104651,0.851744186
757,Computers,767,757,0.85755814,0.859738372,0.850290698,0.855862403
19,Computers,767,19,0.845930233,0.860465116,0.851744186,0.852713178
714,Computers,767,714,0.851744186,0.84375,0.844476744,0.846656977
556,Computers,767,556,0.854651163,0.848837209,0.850290698,0.85125969
485,Computers,767,485,0.848837209,0.843023256,0.848110465,0.846656977
43,Computers,767,43,0.856104651,0.845203488,0.847383721,0.849563953
111,Computers,767,111,0.845203488,0.849563953,0.85755814,0.850775194
297,Computers,767,297,0.849563953,0.851017442,0.851744186,0.850775194
35,Computers,767,35,0.833575581,0.851017442,0.853197674,0.845930233
737,Computers,767,737,0.837936047,0.858284884,0.839389535,0.845203488
292,Computers,767,292,0.845930233,0.854651163,0.856104651,0.852228682
665,Computers,767,665,0.855377907,0.841569767,0.85247093,0.849806202
138,Computers,767,138,0.856831395,0.856831395,0.849563953,0.854408915
559,Computers,767,559,0.836482558,0.843023256,0.851744186,0.84375
440,Computers,767,440,0.847383721,0.85755814,0.848110465,0.851017442
449,Computers,767,449,0.86627907,0.855377907,0.856104651,0.859253876
49,Computers,767,49,0.836482558,0.841569767,0.851017442,0.843023256
92,Computers,767,92,0.842296512,0.841569767,0.85755814,0.847141473
77,Computers,767,77,0.853924419,0.837936047,0.85247093,0.848110465
604,Computers,767,604,0.84375,0.851017442,0.845203488,0.846656977
118,Computers,767,118,0.838662791,0.845203488,0.846656977,0.843507752
139,Computers,767,139,0.837209302,0.856831395,0.848837209,0.847625969
102,Computers,767,102,0.841569767,0.845930233,0.846656977,0.844718992
172,Computers,767,172,0.850290698,0.853197674,0.847383721,0.850290698
521,Computers,767,521,0.851744186,0.835755814,0.853197674,0.846899225
609,Computers,767,609,0.845203488,0.853924419,0.845930233,0.848352713
143,Computers,767,143,0.851744186,0.851744186,0.859738372,0.854408915
213,Computers,767,213,0.848110465,0.877906977,0.846656977,0.85755814
145,Computers,767,145,0.853924419,0.848110465,0.858284884,0.853439922
581,Computers,767,581,0.84375,0.840116279,0.831395349,0.838420543
730,Computers,767,730,0.845930233,0.849563953,0.834302326,0.843265504
262,Computers,767,262,0.845203488,0.858284884,0.848837209,0.850775194
106,Computers,767,106,0.856831395,0.869186047,0.838662791,0.854893411
690,Computers,767,690,0.848110465,0.837936047,0.832122093,0.839389535
568,Computers,767,568,0.840116279,0.851744186,0.864098837,0.851986434
526,Computers,767,526,0.854651163,0.851744186,0.853197674,0.853197674
572,Computers,767,572,0.853197674,0.841569767,0.839389535,0.844718992
110,Computers,767,110,0.859738372,0.856104651,0.837209302,0.851017442
257,Computers,767,257,0.850290698,0.845203488,0.846656977,0.847383721
566,Computers,767,566,0.843023256,0.841569767,0.85247093,0.845687984
407,Computers,767,407,0.854651163,0.855377907,0.860465116,0.856831395
509,Computers,767,509,0.846656977,0.848837209,0.853924419,0.849806202
44,Computers,767,44,0.837936047,0.839389535,0.845930233,0.841085271
47,Computers,767,47,0.840843023,0.851017442,0.844476744,0.845445736
270,Computers,767,270,0.834302326,0.841569767,0.848110465,0.841327519
678,Computers,767,678,0.848837209,0.859011628,0.849563953,0.85247093
443,Computers,767,443,0.85247093,0.849563953,0.840843023,0.847625969
684,Computers,767,684,0.849563953,0.840843023,0.84375,0.844718992
4,Computers,767,4,0.849563953,0.851017442,0.838662791,0.846414729
224,Computers,767,224,0.856831395,0.853197674,0.862645349,0.85755814
713,Computers,767,713,0.854651163,0.837936047,0.847383721,0.846656977
461,Computers,767,461,0.846656977,0.837209302,0.853924419,0.845930233
503,Computers,767,503,0.839389535,0.848837209,0.834302326,0.840843023
651,Computers,767,651,0.850290698,0.843023256,0.840843023,0.844718992
679,Computers,767,679,0.851017442,0.851744186,0.848837209,0.850532946
258,Computers,767,258,0.850290698,0.836482558,0.843023256,0.843265504
749,Computers,767,749,0.850290698,0.848110465,0.872093023,0.856831395
466,Computers,767,466,0.840843023,0.843023256,0.850290698,0.844718992
46,Computers,767,46,0.848837209,0.855377907,0.834302326,0.846172481
666,Computers,767,666,0.839389535,0.85247093,0.848837209,0.846899225
79,Computers,767,79,0.849563953,0.85755814,0.850290698,0.85247093
241,Computers,767,241,0.848110465,0.850290698,0.856831395,0.851744186
711,Computers,767,711,0.855377907,0.854651163,0.843023256,0.851017442
535,Computers,767,535,0.850290698,0.845930233,0.832122093,0.842781008
685,Computers,767,685,0.858284884,0.834302326,0.853197674,0.848594961
301,Computers,767,301,0.851017442,0.845930233,0.851017442,0.849321705
433,Computers,767,433,0.828488372,0.85247093,0.840116279,0.840358527
31,Computers,767,31,0.849563953,0.848110465,0.855377907,0.851017442
247,Computers,767,247,0.850290698,0.848110465,0.835755814,0.844718992
602,Computers,767,602,0.85247093,0.83502907,0.864098837,0.850532946
420,Computers,767,420,0.854651163,0.845930233,0.838662791,0.846414729
423,Computers,767,423,0.834302326,0.841569767,0.845930233,0.840600775
137,Computers,767,137,0.83502907,0.858284884,0.851017442,0.848110465
614,Computers,767,614,0.856104651,0.840116279,0.853197674,0.849806202
23,Computers,767,23,0.859011628,0.841569767,0.851744186,0.850775194
22,Computers,767,22,0.841569767,0.835755814,0.850290698,0.84253876
471,Computers,767,471,0.833575581,0.845203488,0.840116279,0.839631783
619,Computers,767,619,0.851017442,0.848110465,0.835755814,0.84496124
508,Computers,767,508,0.835755814,0.848110465,0.842296512,0.842054264
117,Computers,767,117,0.854651163,0.853924419,0.851017442,0.853197674
593,Computers,767,593,0.84375,0.845203488,0.840116279,0.843023256
660,Computers,767,660,0.848837209,0.848110465,0.851017442,0.849321705
638,Computers,767,638,0.840843023,0.836482558,0.840116279,0.839147287
68,Computers,767,68,0.856831395,0.851017442,0.848110465,0.851986434
693,Computers,767,693,0.851017442,0.837209302,0.853197674,0.847141473
160,Computers,767,160,0.845930233,0.843023256,0.842296512,0.84375
84,Computers,767,84,0.846656977,0.843023256,0.845930233,0.845203488
631,Computers,767,631,0.846656977,0.853924419,0.845203488,0.848594961
756,Computers,767,756,0.854651163,0.865552326,0.851744186,0.857315891
124,Computers,767,124,0.842296512,0.833575581,0.854651163,0.843507752
738,Computers,767,738,0.851744186,0.839389535,0.85755814,0.849563953
120,Computers,767,120,0.849563953,0.859011628,0.849563953,0.852713178
54,Computers,767,54,0.858284884,0.851017442,0.848837209,0.852713178
554,Computers,767,554,0.849563953,0.833575581,0.846656977,0.843265504
230,Computers,767,230,0.834302326,0.833575581,0.844476744,0.83745155
126,Computers,767,126,0.870639535,0.835755814,0.841569767,0.849321705
244,Computers,767,244,0.851017442,0.843023256,0.862645349,0.852228682
294,Computers,767,294,0.85247093,0.872093023,0.853197674,0.859253876
582,Computers,767,582,0.850290698,0.842296512,0.848837209,0.847141473
52,Computers,767,52,0.856104651,0.847383721,0.845203488,0.849563953
549,Computers,767,549,0.837936047,0.847383721,0.865552326,0.850290698
646,Computers,767,646,0.844476744,0.858284884,0.841569767,0.848110465
721,Computers,767,721,0.848110465,0.836482558,0.864825581,0.849806202
343,Computers,767,343,0.861918605,0.846656977,0.853924419,0.854166667
45,Computers,767,45,0.853924419,0.840116279,0.854651163,0.849563953
255,Computers,767,255,0.831395349,0.849563953,0.844476744,0.841812016
127,Computers,767,127,0.848837209,0.850290698,0.840116279,0.846414729
319,Computers,767,319,0.838662791,0.842296512,0.854651163,0.845203488
511,Computers,767,511,0.843023256,0.848110465,0.846656977,0.845930233
415,Computers,767,415,0.851744186,0.848837209,0.860465116,0.853682171
146,Computers,767,146,0.843023256,0.844476744,0.848837209,0.845445736
512,Computers,767,512,0.847383721,0.846656977,0.837209302,0.84375
201,Computers,767,201,0.856831395,0.851017442,0.848110465,0.851986434
397,Computers,767,397,0.856104651,0.844476744,0.843023256,0.847868217
59,Computers,767,59,0.848110465,0.841569767,0.841569767,0.84375
391,Computers,767,391,0.856104651,0.845930233,0.837209302,0.846414729
264,Computers,767,264,0.845203488,0.858284884,0.854651163,0.852713178
342,Computers,767,342,0.845203488,0.847383721,0.848110465,0.846899225
168,Computers,767,168,0.853197674,0.839389535,0.851017442,0.847868217
520,Computers,767,520,0.845203488,0.845930233,0.844476744,0.845203488
53,Computers,767,53,0.848110465,0.839389535,0.843023256,0.843507752
304,Computers,767,304,0.846656977,0.854651163,0.843023256,0.848110465
306,Computers,767,306,0.846656977,0.858284884,0.863372093,0.856104651
758,Computers,767,758,0.850290698,0.842296512,0.85755814,0.85004845
658,Computers,767,658,0.832848837,0.838662791,0.844476744,0.838662791
479,Computers,767,479,0.836482558,0.85247093,0.847383721,0.845445736
726,Computers,767,726,0.844476744,0.861918605,0.86119186,0.855862403
334,Computers,767,334,0.851744186,0.854651163,0.843023256,0.849806202
254,Computers,767,254,0.86119186,0.84375,0.85755814,0.854166667
540,Computers,767,540,0.856831395,0.858284884,0.856831395,0.857315891
725,Computers,767,725,0.853197674,0.837936047,0.868459302,0.853197674
432,Computers,767,432,0.845930233,0.853924419,0.850290698,0.85004845
533,Computers,767,533,0.837209302,0.84375,0.846656977,0.84253876
561,Computers,767,561,0.84375,0.85755814,0.850290698,0.850532946
605,Computers,767,605,0.846656977,0.85247093,0.840116279,0.846414729
583,Computers,767,583,0.850290698,0.844476744,0.858284884,0.851017442
733,Computers,767,733,0.853924419,0.840843023,0.845203488,0.846656977
121,Computers,767,121,0.85755814,0.837209302,0.843023256,0.845930233
329,Computers,767,329,0.837209302,0.842296512,0.848837209,0.842781008
629,Computers,767,629,0.851744186,0.856104651,0.833575581,0.847141473
599,Computers,767,599,0.861918605,0.851017442,0.85247093,0.855135659
396,Computers,767,396,0.85755814,0.854651163,0.845930233,0.852713178
530,Computers,767,530,0.856831395,0.856104651,0.851744186,0.854893411
480,Computers,767,480,0.848110465,0.848837209,0.850290698,0.849079457
104,Computers,767,104,0.850290698,0.858284884,0.864825581,0.857800388
373,Computers,767,373,0.839389535,0.851744186,0.850290698,0.847141473
516,Computers,767,516,0.846656977,0.847383721,0.838662791,0.844234496
481,Computers,767,481,0.84375,0.869912791,0.828488372,0.847383721
122,Computers,767,122,0.844476744,0.845203488,0.851017442,0.846899225
288,Computers,767,288,0.848837209,0.840843023,0.833575581,0.841085271
188,Computers,767,188,0.85755814,0.855377907,0.835755814,0.849563953
164,Computers,767,164,0.838662791,0.845930233,0.859738372,0.848110465
345,Computers,767,345,0.854651163,0.833575581,0.860465116,0.849563953
302,Computers,767,302,0.869912791,0.867005814,0.845203488,0.860707364
56,Computers,767,56,0.859011628,0.84375,0.861918605,0.854893411
664,Computers,767,664,0.840843023,0.85247093,0.853197674,0.848837209
542,Computers,767,542,0.860465116,0.856104651,0.841569767,0.852713178
271,Computers,767,271,0.86119186,0.845930233,0.837209302,0.848110465
696,Computers,767,696,0.850290698,0.853197674,0.84375,0.849079457
339,Computers,767,339,0.851744186,0.839389535,0.840843023,0.843992248
515,Computers,767,515,0.847383721,0.861918605,0.838662791,0.849321705
112,Computers,767,112,0.851017442,0.834302326,0.86119186,0.848837209
577,Computers,767,577,0.85247093,0.867732558,0.858284884,0.859496124
539,Computers,767,539,0.862645349,0.837936047,0.847383721,0.849321705
488,Computers,767,488,0.853197674,0.855377907,0.840843023,0.849806202
272,Computers,767,272,0.845930233,0.858284884,0.86119186,0.855135659
