,DataSet,TotalFeat,Range,Round 1,Round 2,Round 3,Average
97,Photo,745,97,0.908496732,0.924183007,0.903267974,0.911982571
133,Photo,745,133,0.909803922,0.930718954,0.909803922,0.916775599
664,Photo,745,664,0.903267974,0.912418301,0.917647059,0.911111111
157,Photo,745,157,0.909803922,0.91503268,0.895424837,0.906753813
255,Photo,745,255,0.894117647,0.901960784,0.920261438,0.905446623
686,Photo,745,686,0.904575163,0.905882353,0.901960784,0.904139434
372,Photo,745,372,0.908496732,0.892810458,0.901960784,0.901089325
359,Photo,745,359,0.922875817,0.920261438,0.905882353,0.916339869
695,Photo,745,695,0.903267974,0.911111111,0.91372549,0.909368192
262,Photo,745,262,0.903267974,0.917647059,0.909803922,0.910239651
672,Photo,745,672,0.921568627,0.904575163,0.908496732,0.911546841
100,Photo,745,100,0.908496732,0.909803922,0.911111111,0.909803922
488,Photo,745,488,0.900653595,0.907189542,0.903267974,0.903703704
279,Photo,745,279,0.909803922,0.917647059,0.904575163,0.910675381
154,Photo,745,154,0.920261438,0.908496732,0.908496732,0.912418301
688,Photo,745,688,0.908496732,0.909803922,0.908496732,0.908932462
742,Photo,745,742,0.907189542,0.905882353,0.909803922,0.907625272
724,Photo,745,724,0.907189542,0.901960784,0.91503268,0.908061002
215,Photo,745,215,0.905882353,0.911111111,0.905882353,0.907625272
427,Photo,745,427,0.900653595,0.91372549,0.901960784,0.905446623
357,Photo,745,357,0.909803922,0.905882353,0.912418301,0.909368192
249,Photo,745,249,0.903267974,0.890196078,0.903267974,0.898910675
17,Photo,745,17,0.903267974,0.901960784,0.907189542,0.904139434
309,Photo,745,309,0.912418301,0.905882353,0.899346405,0.905882353
93,Photo,745,93,0.895424837,0.909803922,0.928104575,0.911111111
292,Photo,745,292,0.896732026,0.901960784,0.909803922,0.902832244
633,Photo,745,633,0.909803922,0.903267974,0.917647059,0.910239651
661,Photo,745,661,0.939869281,0.907189542,0.908496732,0.918518519
486,Photo,745,486,0.900653595,0.900653595,0.909803922,0.903703704
499,Photo,745,499,0.908496732,0.91503268,0.908496732,0.910675381
237,Photo,745,237,0.911111111,0.917647059,0.899346405,0.909368192
610,Photo,745,610,0.907189542,0.918954248,0.900653595,0.908932462
81,Photo,745,81,0.895424837,0.909803922,0.909803922,0.905010893
260,Photo,745,260,0.911111111,0.890196078,0.924183007,0.908496732
105,Photo,745,105,0.916339869,0.903267974,0.911111111,0.910239651
214,Photo,745,214,0.905882353,0.917647059,0.916339869,0.91328976
579,Photo,745,579,0.908496732,0.907189542,0.924183007,0.91328976
42,Photo,745,42,0.908496732,0.901960784,0.91503268,0.908496732
247,Photo,745,247,0.912418301,0.924183007,0.929411765,0.922004357
76,Photo,745,76,0.887581699,0.91372549,0.91503268,0.905446623
387,Photo,745,387,0.898039216,0.895424837,0.91503268,0.902832244
112,Photo,745,112,0.920261438,0.894117647,0.91372549,0.909368192
152,Photo,745,152,0.908496732,0.898039216,0.903267974,0.903267974
354,Photo,745,354,0.912418301,0.91372549,0.91503268,0.91372549
509,Photo,745,509,0.91503268,0.91372549,0.907189542,0.911982571
361,Photo,745,361,0.91372549,0.904575163,0.905882353,0.908061002
710,Photo,745,710,0.912418301,0.904575163,0.924183007,0.91372549
253,Photo,745,253,0.901960784,0.896732026,0.907189542,0.901960784
345,Photo,745,345,0.905882353,0.903267974,0.909803922,0.906318083
18,Photo,745,18,0.903267974,0.908496732,0.909803922,0.907189542
712,Photo,745,712,0.908496732,0.903267974,0.905882353,0.905882353
497,Photo,745,497,0.918954248,0.908496732,0.921568627,0.916339869
707,Photo,745,707,0.918954248,0.911111111,0.911111111,0.91372549
581,Photo,745,581,0.91503268,0.907189542,0.895424837,0.905882353
510,Photo,745,510,0.909803922,0.908496732,0.91503268,0.911111111
501,Photo,745,501,0.916339869,0.900653595,0.912418301,0.909803922
196,Photo,745,196,0.905882353,0.920261438,0.898039216,0.908061002
118,Photo,745,118,0.91503268,0.900653595,0.909803922,0.908496732
341,Photo,745,341,0.912418301,0.911111111,0.916339869,0.91328976
284,Photo,745,284,0.900653595,0.912418301,0.916339869,0.909803922
217,Photo,745,217,0.911111111,0.918954248,0.917647059,0.915904139
401,Photo,745,401,0.901960784,0.917647059,0.916339869,0.911982571
110,Photo,745,110,0.912418301,0.91503268,0.925490196,0.917647059
620,Photo,745,620,0.917647059,0.909803922,0.909803922,0.912418301
212,Photo,745,212,0.900653595,0.891503268,0.895424837,0.895860566
189,Photo,745,189,0.916339869,0.891503268,0.911111111,0.906318083
642,Photo,745,642,0.91372549,0.908496732,0.901960784,0.908061002
739,Photo,745,739,0.900653595,0.91503268,0.909803922,0.908496732
514,Photo,745,514,0.898039216,0.905882353,0.909803922,0.904575163
373,Photo,745,373,0.91372549,0.91503268,0.905882353,0.911546841
203,Photo,745,203,0.916339869,0.925490196,0.903267974,0.91503268
498,Photo,745,498,0.909803922,0.91372549,0.904575163,0.909368192
589,Photo,745,589,0.908496732,0.925490196,0.925490196,0.919825708
534,Photo,745,534,0.909803922,0.916339869,0.91372549,0.91328976
272,Photo,745,272,0.912418301,0.91372549,0.911111111,0.912418301
338,Photo,745,338,0.899346405,0.916339869,0.916339869,0.910675381
173,Photo,745,173,0.905882353,0.909803922,0.908496732,0.908061002
180,Photo,745,180,0.91503268,0.908496732,0.920261438,0.91459695
201,Photo,745,201,0.907189542,0.924183007,0.921568627,0.917647059
533,Photo,745,533,0.911111111,0.917647059,0.920261438,0.916339869
263,Photo,745,263,0.903267974,0.907189542,0.922875817,0.911111111
709,Photo,745,709,0.908496732,0.918954248,0.911111111,0.912854031
252,Photo,745,252,0.908496732,0.912418301,0.917647059,0.912854031
