,DataSet,TotalFeat,Range,Round 1,Round 2,Round 3,Average
360,Cora,1433,360,0.794117647,0.783088235,0.841911765,0.806372549
636,Cora,1433,636,0.830882353,0.790441176,0.801470588,0.807598039
725,Cora,1433,725,0.783088235,0.801470588,0.823529412,0.802696078
621,Cora,1433,621,0.786764706,0.794117647,0.801470588,0.794117647
225,Cora,1433,225,0.768382353,0.827205882,0.8125,0.802696078
1147,Cora,1433,1147,0.801470588,0.816176471,0.786764706,0.801470588
840,Cora,1433,840,0.830882353,0.808823529,0.790441176,0.81004902
1077,Cora,1433,1077,0.816176471,0.805147059,0.801470588,0.807598039
1217,Cora,1433,1217,0.783088235,0.823529412,0.786764706,0.797794118
1046,Cora,1433,1046,0.827205882,0.819852941,0.794117647,0.81372549
776,Cora,1433,776,0.827205882,0.823529412,0.805147059,0.818627451
393,Cora,1433,393,0.8125,0.797794118,0.819852941,0.81004902
1274,Cora,1433,1274,0.801470588,0.794117647,0.805147059,0.800245098
1195,Cora,1433,1195,0.808823529,0.768382353,0.779411765,0.785539216
201,Cora,1433,201,0.816176471,0.808823529,0.816176471,0.81372549
161,Cora,1433,161,0.797794118,0.805147059,0.794117647,0.799019608
857,Cora,1433,857,0.786764706,0.768382353,0.786764706,0.780637255
109,Cora,1433,109,0.775735294,0.794117647,0.790441176,0.786764706
1126,Cora,1433,1126,0.819852941,0.819852941,0.786764706,0.808823529
968,Cora,1433,968,0.834558824,0.830882353,0.845588235,0.837009804
925,Cora,1433,925,0.8125,0.823529412,0.790441176,0.808823529
910,Cora,1433,910,0.808823529,0.8125,0.819852941,0.81372549
661,Cora,1433,661,0.823529412,0.775735294,0.797794118,0.799019608
158,Cora,1433,158,0.786764706,0.794117647,0.823529412,0.801470588
1392,Cora,1433,1392,0.779411765,0.841911765,0.772058824,0.797794118
128,Cora,1433,128,0.834558824,0.819852941,0.8125,0.822303922
283,Cora,1433,283,0.8125,0.783088235,0.794117647,0.796568627
1360,Cora,1433,1360,0.816176471,0.801470588,0.805147059,0.807598039
210,Cora,1433,210,0.779411765,0.819852941,0.794117647,0.797794118
496,Cora,1433,496,0.772058824,0.786764706,0.775735294,0.778186275
493,Cora,1433,493,0.772058824,0.783088235,0.797794118,0.784313725
520,Cora,1433,520,0.808823529,0.823529412,0.790441176,0.807598039
592,Cora,1433,592,0.801470588,0.786764706,0.797794118,0.795343137
1062,Cora,1433,1062,0.761029412,0.775735294,0.790441176,0.775735294
766,Cora,1433,766,0.816176471,0.768382353,0.786764706,0.790441176
544,Cora,1433,544,0.790441176,0.783088235,0.808823529,0.794117647
862,Cora,1433,862,0.794117647,0.823529412,0.797794118,0.805147059
1323,Cora,1433,1323,0.790441176,0.823529412,0.790441176,0.801470588
14,Cora,1433,14,0.834558824,0.830882353,0.816176471,0.827205882
473,Cora,1433,473,0.8125,0.819852941,0.8125,0.81495098
613,Cora,1433,613,0.797794118,0.783088235,0.797794118,0.792892157
1012,Cora,1433,1012,0.805147059,0.797794118,0.801470588,0.801470588
