,DataSet,TotalFeat,Range,Round 1,Round 2,Round 3,Average
1491,CiteSeer,3703,1491,0.661676647,0.640718563,0.670658683,0.657684631
1480,CiteSeer,3703,1480,0.682634731,0.640718563,0.628742515,0.650698603
2298,CiteSeer,3703,2298,0.649700599,0.646706587,0.652694611,0.649700599
2199,CiteSeer,3703,2199,0.658682635,0.664670659,0.625748503,0.649700599
196,CiteSeer,3703,196,0.625748503,0.631736527,0.652694611,0.636726547
2138,CiteSeer,3703,2138,0.628742515,0.652694611,0.646706587,0.642714571
2536,CiteSeer,3703,2536,0.673652695,0.661676647,0.646706587,0.660678643
762,CiteSeer,3703,762,0.679640719,0.631736527,0.640718563,0.650698603
150,CiteSeer,3703,150,0.649700599,0.634730539,0.649700599,0.644710579
714,CiteSeer,3703,714,0.631736527,0.643712575,0.652694611,0.642714571
2380,CiteSeer,3703,2380,0.643712575,0.631736527,0.691616766,0.655688623
3507,CiteSeer,3703,3507,0.637724551,0.613772455,0.640718563,0.630738523
2389,CiteSeer,3703,2389,0.655688623,0.649700599,0.661676647,0.655688623
168,CiteSeer,3703,168,0.622754491,0.628742515,0.643712575,0.631736527
794,CiteSeer,3703,794,0.619760479,0.664670659,0.676646707,0.653692615
2551,CiteSeer,3703,2551,0.649700599,0.649700599,0.655688623,0.651696607
2713,CiteSeer,3703,2713,0.637724551,0.631736527,0.643712575,0.637724551
2173,CiteSeer,3703,2173,0.625748503,0.634730539,0.688622754,0.649700599
2993,CiteSeer,3703,2993,0.628742515,0.652694611,0.661676647,0.647704591
2675,CiteSeer,3703,2675,0.643712575,0.685628743,0.631736527,0.653692615
1683,CiteSeer,3703,1683,0.625748503,0.640718563,0.637724551,0.634730539
305,CiteSeer,3703,305,0.649700599,0.616766467,0.694610778,0.653692615
719,CiteSeer,3703,719,0.607784431,0.628742515,0.649700599,0.628742515
2235,CiteSeer,3703,2235,0.682634731,0.613772455,0.649700599,0.648702595
366,CiteSeer,3703,366,0.658682635,0.628742515,0.685628743,0.657684631
215,CiteSeer,3703,215,0.595808383,0.631736527,0.598802395,0.608782435
1330,CiteSeer,3703,1330,0.646706587,0.634730539,0.628742515,0.636726547
2705,CiteSeer,3703,2705,0.655688623,0.646706587,0.628742515,0.643712575
532,CiteSeer,3703,532,0.658682635,0.649700599,0.643712575,0.650698603
2006,CiteSeer,3703,2006,0.634730539,0.658682635,0.685628743,0.659680639
2741,CiteSeer,3703,2741,0.637724551,0.652694611,0.631736527,0.640718563
214,CiteSeer,3703,214,0.616766467,0.703592814,0.682634731,0.667664671
386,CiteSeer,3703,386,0.649700599,0.631736527,0.670658683,0.650698603
286,CiteSeer,3703,286,0.655688623,0.652694611,0.658682635,0.655688623
935,CiteSeer,3703,935,0.664670659,0.667664671,0.658682635,0.663672655
3057,CiteSeer,3703,3057,0.634730539,0.634730539,0.691616766,0.653692615
1843,CiteSeer,3703,1843,0.631736527,0.655688623,0.631736527,0.639720559
983,CiteSeer,3703,983,0.655688623,0.637724551,0.658682635,0.650698603
3696,CiteSeer,3703,3696,0.658682635,0.658682635,0.676646707,0.664670659
2816,CiteSeer,3703,2816,0.649700599,0.649700599,0.652694611,0.650698603
3268,CiteSeer,3703,3268,0.619760479,0.655688623,0.679640719,0.651696607
607,CiteSeer,3703,607,0.631736527,0.664670659,0.628742515,0.641716567
563,CiteSeer,3703,563,0.613772455,0.664670659,0.646706587,0.641716567
2197,CiteSeer,3703,2197,0.625748503,0.622754491,0.640718563,0.629740519
2482,CiteSeer,3703,2482,0.643712575,0.658682635,0.628742515,0.643712575
273,CiteSeer,3703,273,0.646706587,0.628742515,0.640718563,0.638722555
