,DataSet,TotalFeat,Range,Round 1,Round 2,Round 3,Average
586,Actor,932,586,0.26710526315789473,0.26710526315789473,0.29342105263157897,0.27587719298245617
20,Actor,932,20,0.2644736842105263,0.2894736842105263,0.2736842105263158,0.27587719298245617
577,Actor,932,577,0.27631578947368424,0.275,0.2776315789473684,0.27631578947368424
816,Actor,932,816,0.28157894736842104,0.2723684210526316,0.275,0.27631578947368424
700,Actor,932,700,0.27631578947368424,0.28157894736842104,0.2710526315789474,0.27631578947368424
675,Actor,932,675,0.2710526315789474,0.2855263157894737,0.2723684210526316,0.27631578947368424
384,Actor,932,384,0.26842105263157895,0.27631578947368424,0.28421052631578947,0.27631578947368424
416,Actor,932,416,0.275,0.2789473684210526,0.275,0.27631578947368424
152,Actor,932,152,0.29210526315789476,0.2710526315789474,0.2657894736842105,0.27631578947368424
90,Actor,932,90,0.2776315789473684,0.2776315789473684,0.2736842105263158,0.27631578947368424
68,Actor,932,68,0.2710526315789474,0.2894736842105263,0.26842105263157895,0.27631578947368424
328,Actor,932,328,0.2657894736842105,0.28289473684210525,0.2802631578947368,0.27631578947368424
414,Actor,932,414,0.2802631578947368,0.2723684210526316,0.2776315789473684,0.27675438596491225
814,Actor,932,814,0.27631578947368424,0.26842105263157895,0.2855263157894737,0.27675438596491225
105,Actor,932,105,0.30394736842105263,0.25526315789473686,0.2710526315789474,0.27675438596491225
158,Actor,932,158,0.2723684210526316,0.29078947368421054,0.26710526315789473,0.27675438596491225
284,Actor,932,284,0.2710526315789474,0.2736842105263158,0.2855263157894737,0.27675438596491225
573,Actor,932,573,0.2789473684210526,0.26973684210526316,0.28157894736842104,0.27675438596491225
919,Actor,932,919,0.2736842105263158,0.28289473684210525,0.2736842105263158,0.27675438596491225
349,Actor,932,349,0.28289473684210525,0.2723684210526316,0.275,0.2767543859649123
764,Actor,932,764,0.2802631578947368,0.2736842105263158,0.2776315789473684,0.2771929824561403
770,Actor,932,770,0.2736842105263158,0.28421052631578947,0.2736842105263158,0.2771929824561403
274,Actor,932,274,0.2855263157894737,0.2776315789473684,0.26842105263157895,0.2771929824561403
295,Actor,932,295,0.2644736842105263,0.2868421052631579,0.2802631578947368,0.2771929824561403
538,Actor,932,538,0.26973684210526316,0.28157894736842104,0.2802631578947368,0.2771929824561403
335,Actor,932,335,0.2710526315789474,0.2868421052631579,0.2736842105263158,0.2771929824561403
907,Actor,932,907,0.2723684210526316,0.2789473684210526,0.2802631578947368,0.2771929824561403
415,Actor,932,415,0.2710526315789474,0.2802631578947368,0.2802631578947368,0.2771929824561403
447,Actor,932,447,0.28421052631578947,0.26973684210526316,0.2776315789473684,0.2771929824561403
88,Actor,932,88,0.26052631578947366,0.2736842105263158,0.29736842105263156,0.2771929824561403
412,Actor,932,412,0.26842105263157895,0.2789473684210526,0.28421052631578947,0.2771929824561403
732,Actor,932,732,0.2776315789473684,0.275,0.2789473684210526,0.2771929824561403
495,Actor,932,495,0.2736842105263158,0.2776315789473684,0.2802631578947368,0.2771929824561403
724,Actor,932,724,0.26842105263157895,0.2657894736842105,0.29736842105263156,0.2771929824561403
511,Actor,932,511,0.28289473684210525,0.2710526315789474,0.2776315789473684,0.2771929824561403
738,Actor,932,738,0.2776315789473684,0.26842105263157895,0.2855263157894737,0.2771929824561403
747,Actor,932,747,0.2776315789473684,0.28289473684210525,0.2710526315789474,0.2771929824561403
345,Actor,932,345,0.2710526315789474,0.2723684210526316,0.2881578947368421,0.2771929824561404
70,Actor,932,70,0.275,0.2736842105263158,0.28289473684210525,0.2771929824561404
711,Actor,932,711,0.2802631578947368,0.27631578947368424,0.275,0.2771929824561404
314,Actor,932,314,0.2657894736842105,0.26710526315789473,0.2986842105263158,0.2771929824561404
654,Actor,932,654,0.28289473684210525,0.2723684210526316,0.27631578947368424,0.2771929824561404
318,Actor,932,318,0.2723684210526316,0.2789473684210526,0.28157894736842104,0.2776315789473684
193,Actor,932,193,0.26842105263157895,0.2855263157894737,0.2789473684210526,0.2776315789473684
337,Actor,932,337,0.2802631578947368,0.2855263157894737,0.26710526315789473,0.2776315789473684
312,Actor,932,312,0.28289473684210525,0.2657894736842105,0.28421052631578947,0.2776315789473684
671,Actor,932,671,0.2881578947368421,0.26973684210526316,0.275,0.2776315789473684
37,Actor,932,37,0.2881578947368421,0.26973684210526316,0.275,0.2776315789473684
208,Actor,932,208,0.2789473684210526,0.275,0.2789473684210526,0.2776315789473684
503,Actor,932,503,0.26842105263157895,0.2723684210526316,0.29210526315789476,0.2776315789473684
317,Actor,932,317,0.26710526315789473,0.2868421052631579,0.2789473684210526,0.2776315789473684
331,Actor,932,331,0.2855263157894737,0.28421052631578947,0.2631578947368421,0.2776315789473684
397,Actor,932,397,0.2789473684210526,0.275,0.2789473684210526,0.2776315789473684
120,Actor,932,120,0.28421052631578947,0.2736842105263158,0.275,0.2776315789473684
566,Actor,932,566,0.27631578947368424,0.2789473684210526,0.2776315789473684,0.27763157894736845
838,Actor,932,838,0.29342105263157897,0.2618421052631579,0.2776315789473684,0.27763157894736845
916,Actor,932,916,0.2855263157894737,0.2644736842105263,0.28289473684210525,0.27763157894736845
253,Actor,932,253,0.2855263157894737,0.2644736842105263,0.28289473684210525,0.27763157894736845
395,Actor,932,395,0.2736842105263158,0.2881578947368421,0.2710526315789474,0.27763157894736845
168,Actor,932,168,0.2776315789473684,0.28421052631578947,0.2710526315789474,0.27763157894736845
394,Actor,932,394,0.26973684210526316,0.29210526315789476,0.2710526315789474,0.27763157894736845
45,Actor,932,45,0.27631578947368424,0.2789473684210526,0.2776315789473684,0.27763157894736845
177,Actor,932,177,0.2736842105263158,0.27631578947368424,0.28289473684210525,0.27763157894736845
460,Actor,932,460,0.28157894736842104,0.2776315789473684,0.275,0.27807017543859647
351,Actor,932,351,0.2618421052631579,0.29736842105263156,0.275,0.27807017543859647
526,Actor,932,526,0.26973684210526316,0.2855263157894737,0.2789473684210526,0.2780701754385965
179,Actor,932,179,0.2776315789473684,0.2894736842105263,0.26710526315789473,0.2780701754385965
578,Actor,932,578,0.27631578947368424,0.2710526315789474,0.2868421052631579,0.2780701754385965
699,Actor,932,699,0.275,0.2868421052631579,0.2723684210526316,0.2780701754385965
528,Actor,932,528,0.28289473684210525,0.2855263157894737,0.2657894736842105,0.2780701754385965
802,Actor,932,802,0.2868421052631579,0.27631578947368424,0.2710526315789474,0.2780701754385965
103,Actor,932,103,0.26710526315789473,0.27631578947368424,0.29078947368421054,0.2780701754385965
557,Actor,932,557,0.26973684210526316,0.2894736842105263,0.275,0.2780701754385965
342,Actor,932,342,0.2802631578947368,0.2776315789473684,0.27631578947368424,0.2780701754385965
211,Actor,932,211,0.2710526315789474,0.2855263157894737,0.2776315789473684,0.2780701754385965
655,Actor,932,655,0.2881578947368421,0.2789473684210526,0.26710526315789473,0.2780701754385965
81,Actor,932,81,0.2802631578947368,0.26842105263157895,0.2855263157894737,0.2780701754385965
420,Actor,932,420,0.2618421052631579,0.29210526315789476,0.2802631578947368,0.2780701754385965
84,Actor,932,84,0.275,0.2881578947368421,0.2710526315789474,0.2780701754385965
240,Actor,932,240,0.2789473684210526,0.2736842105263158,0.28289473684210525,0.27850877192982454
793,Actor,932,793,0.2736842105263158,0.2894736842105263,0.2723684210526316,0.27850877192982454
309,Actor,932,309,0.27631578947368424,0.2789473684210526,0.2802631578947368,0.27850877192982454
136,Actor,932,136,0.2710526315789474,0.29736842105263156,0.26710526315789473,0.27850877192982454
443,Actor,932,443,0.2710526315789474,0.28421052631578947,0.2802631578947368,0.27850877192982454
686,Actor,932,686,0.2776315789473684,0.2855263157894737,0.2723684210526316,0.27850877192982454
771,Actor,932,771,0.29210526315789476,0.2644736842105263,0.2789473684210526,0.27850877192982454
219,Actor,932,219,0.29210526315789476,0.2657894736842105,0.2776315789473684,0.27850877192982454
570,Actor,932,570,0.2723684210526316,0.2802631578947368,0.28289473684210525,0.27850877192982454
223,Actor,932,223,0.2644736842105263,0.275,0.29605263157894735,0.27850877192982454
291,Actor,932,291,0.275,0.2881578947368421,0.2723684210526316,0.27850877192982454
660,Actor,932,660,0.29342105263157897,0.2657894736842105,0.27631578947368424,0.27850877192982454
3,Actor,932,3,0.2631578947368421,0.28421052631578947,0.2881578947368421,0.27850877192982454
364,Actor,932,364,0.28421052631578947,0.2723684210526316,0.2789473684210526,0.27850877192982454
276,Actor,932,276,0.28157894736842104,0.2723684210526316,0.28157894736842104,0.27850877192982454
184,Actor,932,184,0.28421052631578947,0.2868421052631579,0.2644736842105263,0.27850877192982454
742,Actor,932,742,0.2710526315789474,0.2894736842105263,0.275,0.2785087719298246
556,Actor,932,556,0.2789473684210526,0.2789473684210526,0.2789473684210526,0.2789473684210526
175,Actor,932,175,0.26842105263157895,0.2855263157894737,0.28289473684210525,0.2789473684210526
750,Actor,932,750,0.2868421052631579,0.2776315789473684,0.2723684210526316,0.2789473684210526
579,Actor,932,579,0.2710526315789474,0.26973684210526316,0.29605263157894735,0.2789473684210526
492,Actor,932,492,0.28421052631578947,0.29210526315789476,0.26052631578947366,0.2789473684210526
385,Actor,932,385,0.2657894736842105,0.2986842105263158,0.2723684210526316,0.2789473684210526
